0.000000	 0.000000
0.001000	 0.000000
0.002000	 0.000075
0.003000	 0.000223
0.004000	 0.000443
0.005000	 0.000733
0.006000	 0.001093
0.007000	 0.001520
0.008000	 0.002014
0.009000	 0.002572
0.010000	 0.003194
0.011000	 0.003878
0.012000	 0.004623
0.013000	 0.005427
0.014000	 0.006289
0.015000	 0.007208
0.016000	 0.008181
0.017000	 0.009208
0.018000	 0.010288
0.019000	 0.011418
0.020000	 0.012599
0.021000	 0.013827
0.022000	 0.015103
0.023000	 0.016425
0.024000	 0.017791
0.025000	 0.019200
0.026000	 0.020651
0.027000	 0.022144
0.028000	 0.023676
0.029000	 0.025246
0.030000	 0.026854
0.031000	 0.028499
0.032000	 0.030178
0.033000	 0.031892
0.034000	 0.033639
0.035000	 0.035418
0.036000	 0.037228
0.037000	 0.039068
0.038000	 0.040937
0.039000	 0.042835
0.040000	 0.044760
0.041000	 0.046712
0.042000	 0.048689
0.043000	 0.050691
0.044000	 0.052717
0.045000	 0.054766
0.046000	 0.056838
0.047000	 0.058931
0.048000	 0.061045
0.049000	 0.063180
0.050000	 0.065334
0.051000	 0.067507
0.052000	 0.069698
0.053000	 0.071907
0.054000	 0.074133
0.055000	 0.076375
0.056000	 0.078634
0.057000	 0.080907
0.058000	 0.083196
0.059000	 0.085498
0.060000	 0.087815
0.061000	 0.090144
0.062000	 0.092487
0.063000	 0.094842
0.064000	 0.097208
0.065000	 0.099586
0.066000	 0.101976
0.067000	 0.104375
0.068000	 0.106786
0.069000	 0.109206
0.070000	 0.111635
0.071000	 0.114074
0.072000	 0.116521
0.073000	 0.118978
0.074000	 0.121442
0.075000	 0.123914
0.076000	 0.126394
0.077000	 0.128881
0.078000	 0.131375
0.079000	 0.133876
0.080000	 0.136384
0.081000	 0.138897
0.082000	 0.141417
0.083000	 0.143943
0.084000	 0.146474
0.085000	 0.149010
0.086000	 0.151552
0.087000	 0.154099
0.088000	 0.156650
0.089000	 0.159206
0.090000	 0.161766
0.091000	 0.164331
0.092000	 0.166900
0.093000	 0.169472
0.094000	 0.172049
0.095000	 0.174628
0.096000	 0.177212
0.097000	 0.179799
0.098000	 0.182388
0.099000	 0.184981
0.100000	 0.187577
0.101000	 0.190176
0.102000	 0.192777
0.103000	 0.195381
0.104000	 0.197987
0.105000	 0.200596
0.106000	 0.203207
0.107000	 0.205820
0.108000	 0.208436
0.109000	 0.211053
0.110000	 0.213672
0.111000	 0.216293
0.112000	 0.218916
0.113000	 0.221540
0.114000	 0.224166
0.115000	 0.226794
0.116000	 0.229423
0.117000	 0.232053
0.118000	 0.234684
0.119000	 0.237317
0.120000	 0.239951
0.121000	 0.242587
0.122000	 0.245223
0.123000	 0.247860
0.124000	 0.250498
0.125000	 0.253138
0.126000	 0.255778
0.127000	 0.258419
0.128000	 0.261060
0.129000	 0.263703
0.130000	 0.266346
0.131000	 0.268990
0.132000	 0.271634
0.133000	 0.274279
0.134000	 0.276925
0.135000	 0.279571
0.136000	 0.282218
0.137000	 0.284865
0.138000	 0.287512
0.139000	 0.290160
0.140000	 0.292809
0.141000	 0.295457
0.142000	 0.298106
0.143000	 0.300755
0.144000	 0.303405
0.145000	 0.306055
0.146000	 0.308705
0.147000	 0.311355
0.148000	 0.314005
0.149000	 0.316656
0.150000	 0.319307
0.151000	 0.321957
0.152000	 0.324608
0.153000	 0.327259
0.154000	 0.329910
0.155000	 0.332562
0.156000	 0.335213
0.157000	 0.337864
0.158000	 0.340515
0.159000	 0.343166
0.160000	 0.345818
0.161000	 0.348469
0.162000	 0.351120
0.163000	 0.353771
0.164000	 0.356422
0.165000	 0.359073
0.166000	 0.361724
0.167000	 0.364375
0.168000	 0.367025
0.169000	 0.369676
0.170000	 0.372326
0.171000	 0.374977
0.172000	 0.377627
0.173000	 0.380277
0.174000	 0.382927
0.175000	 0.385576
0.176000	 0.388226
0.177000	 0.390875
0.178000	 0.393524
0.179000	 0.396173
0.180000	 0.398822
0.181000	 0.401471
0.182000	 0.404119
0.183000	 0.406767
0.184000	 0.409415
0.185000	 0.412063
0.186000	 0.414710
0.187000	 0.417358
0.188000	 0.420005
0.189000	 0.422652
0.190000	 0.425298
0.191000	 0.427944
0.192000	 0.430590
0.193000	 0.433236
0.194000	 0.435882
0.195000	 0.438527
0.196000	 0.441172
0.197000	 0.443816
0.198000	 0.446461
0.199000	 0.449105
0.200000	 0.451749
0.201000	 0.454392
0.202000	 0.457036
0.203000	 0.459679
0.204000	 0.462321
0.205000	 0.464964
0.206000	 0.467606
0.207000	 0.470248
0.208000	 0.472889
0.209000	 0.475530
0.210000	 0.478171
0.211000	 0.480812
0.212000	 0.483452
0.213000	 0.486092
0.214000	 0.488732
0.215000	 0.491371
0.216000	 0.494010
0.217000	 0.496649
0.218000	 0.499287
0.219000	 0.501925
0.220000	 0.504563
0.221000	 0.507201
0.222000	 0.509838
0.223000	 0.512474
0.224000	 0.515111
0.225000	 0.517747
0.226000	 0.520383
0.227000	 0.523018
0.228000	 0.525653
0.229000	 0.528288
0.230000	 0.530923
0.231000	 0.533557
0.232000	 0.536191
0.233000	 0.538824
0.234000	 0.541457
0.235000	 0.544090
0.236000	 0.546723
0.237000	 0.549355
0.238000	 0.551986
0.239000	 0.554618
0.240000	 0.557249
0.241000	 0.559880
0.242000	 0.562510
0.243000	 0.565140
0.244000	 0.567770
0.245000	 0.570399
0.246000	 0.573028
0.247000	 0.575657
0.248000	 0.578286
0.249000	 0.580914
0.250000	 0.583541
0.251000	 0.586169
0.252000	 0.588796
0.253000	 0.591422
